bac_type,bac_type_id,bac_type_name,extracted_at,extraction_phase,field_of_study,final_merge_timestamp,governorate,institution,ramz_code,ramz_id,ramz_link,score_2011,score_2012,score_2013,score_2014,score_2015,score_2016,score_2017,score_2018,score_2019,score_2020,score_2021,score_2022,score_2023,score_2024,scores_corrected_at,seven_percent,specialization_code_detailed,study_duration,table_criteria,table_institution,table_location,table_specialization,table_university,university,university_id,university_name
,2,رياضيات,2025-07-11T18:26:26.563624,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11573,211573,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.025,115.5326,127.6403,135.6511,150.9414,150.1817,2025-07-11T22:31:13.187475,نعم,,سنوات,FG+(M+SP+Info)/3,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,بن عروس,الإجازة في تكنولوجيات المعلومات والاتصالات,جامعة قرطاج,,04,جامعة  قرطاج
,6,علوم الإعلامية,2025-07-11T18:26:26.819484,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11192,611192,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=611192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.885,120.655,142.95,113.446,2025-07-11T22:31:17.260791,نعم,,سنوات,FG+(AR+2ANG+F)/4,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,المرحلة التحضيرية للغات والآداب:انقليزية,جامعة منوبة,,02,جامعة منوبة
,1,آداب,2025-07-11T18:26:26.487842,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10194,110194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110194,0.0,0.0,0.0,80.7502,0.0,0.0,85.5,92.704,75.2058,83.426,96.9099,84.0227,86.5518,89.446,2025-07-11T22:31:21.394569,نعم,,سنوات,FG+(AR+F+HG+PH)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,مرحلة تحضيرية: علوم إنسانية - إختصاص جفرافيا,جامعة تونس,,01,جامعة تونس
,2,رياضيات,2025-07-11T18:26:26.617580,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10347,210347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5218,111.72,110.18,116.595,121.665,2025-07-11T22:31:25.524051,نعم,,سنوات,FG+PH,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,تونس,الاجازة في علوم الشغل,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:26:26.645441,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",12104,312104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=312104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.93,131.645,137.27,124.8851,135.9114,126.581,2025-07-11T22:31:29.505805,نعم,,سنوات,FG+ESP,المعهد العالي للغات بتونس,تونس,الإجازة في الإسبانية,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:26:26.424042,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",20510,320510,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320510,101.3,85.625,90.1475,85.2968,85.1,98.45,93.5001,87.7133,96.8848,94.5166,85.0386,76.3985,73.5867,79.302,2025-07-11T22:31:34.981584,نعم,,سنوات,FG+SVT,كلية العلوم ببنزرت,بنزرت,الإجازة في علوم الأرض,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:26:26.426139,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10103,310103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4047,124.4517,119.8,119.412,147.3283,115.1036,2025-07-11T22:31:39.355534,نعم,,سنوات,FG+F,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في الفرنسية,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:26:26.486366,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10101,310101,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.495,114.2279,108.52,113.8213,129.1169,130.9413,2025-07-11T22:31:43.420328,نعم,,سنوات,FG+AR,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في العربية,جامعة تونس,,01,جامعة تونس
,2,رياضيات,2025-07-11T18:26:41.874702,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10139,210139,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.64,93.2485,89.5783,96.4233,107.425,114.535,2025-07-11T22:31:47.635946,نعم,,سنوات,FG+AR,المعهد العالي لأصول الدين بتونس,تونس,الإجازة في العلوم الشرعية,جامعة الزيتونة,,05,جامعة الزيتونة
,3,علوم تجريبية,2025-07-11T18:26:41.549521,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10622,310622,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310622,99.75,98.775,99.325,97.925,103.725,106.475,102.85,98.425,123.7937,120.1129,143.105,131.0215,127.5868,124.0077,2025-07-11T22:31:52.053686,نعم,,سنوات,FG+Inf,المعهد العالي لفنون الملتميديا بمنوبة,تونس,الإجازة في الفنون و الوسائط,جامعة منوبة,,02,جامعة منوبة
,9,رياضة,2025-07-11T18:26:41.970110,detailed,العلوم القانونية والعلوم السياسية : العلوم القانونية والعلوم السياسية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10301,910301,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.122,182.1515,197.7467,85.4366,104.5053,124.55,2025-07-11T22:31:56.261308,نعم,,سنوات,FG+(AR+FR)/2,كلية الحقوق والعلوم السياسية بتونس,تونس,الإجازة في القانون,جامعة تونس المنار,,03,جامعة تونس المنار
,2,رياضيات,2025-07-11T18:26:42.637731,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10629,210629,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210629,124.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.235,115.3942,135.8633,149.7144,157.702,106.8343,2025-07-11T22:32:00.478661,نعم,,سنوات,FG+(M+SP)/2,كلية العلوم بتونس,تونس,الإجازة في الإلكترونيك والكهروتقنية والآلية,جامعة تونس المنار,,03,جامعة تونس المنار
,2,رياضيات,2025-07-11T18:26:41.953422,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10520,210520,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210520,159.175,156.775,157.25,162.45,156.9,156.4,154.05,154.05,180.5233,179.2233,190.6833,187.58,191.7283,191.9817,2025-07-11T22:32:04.817764,نعم,,سنوات,FG+(M+SP+Info)/3,المعهد الوطني للعلوم التطبيقية والتكنولوجيا بتونس,تونس,مرحلة تحضيرية مندمجة: رياضيات- فيزياء و إعلامـيـة,جامعة قرطاج,,04,جامعة  قرطاج
,9,رياضة,2025-07-11T18:26:41.937409,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10105,910105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-11T22:32:08.921723,نعم,,سنوات,FG+IT,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,الإجازة في الإيطالية,جامعة منوبة,,02,جامعة منوبة
,1,آداب,2025-07-11T18:26:41.955397,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10203,110203,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.875,140.065,155.905,162.065,161.135,155.16,2025-07-11T22:32:13.150069,نعم,,سنوات,FG+PH,المدرسة الوطنية للهندسة المعمارية و التعمير بتونس,تونس,الهندسة المعمارية,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:26:41.921356,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10611,310611,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.4,116.455,125.2475,121.225,118.8875,118.9475,2025-07-11T22:32:17.495402,نعم,,سنوات,FG+(AR+ANG+F+PH)/4,معهد الصحافة وعلوم الإخبار,تونس,الإجازة في الصحافة,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:26:41.987219,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10138,510138,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8551,110.8099,91.2501,95.4955,124.06,108.3786,2025-07-11T22:32:21.529055,نعم,,سنوات,FG+AR,المعهد العالي للحضارة الإسلامية بتونس,تونس,الإجازة في العلوم الإسلامية,جامعة الزيتونة,,05,جامعة الزيتونة
,5,العلوم التقنية,2025-07-11T18:26:43.452554,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",70138,570138,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=570138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3656,107.1143,114.795,101.41,2025-07-11T22:32:25.757448,نعم,,سنوات,FG+AR,المعهد العالي للعلوم الإسلامية بالقيروان,القيروان,الإجازة في العلوم الإسلامية,جامعة الزيتونة,,05,جامعة الزيتونة
,6,علوم الإعلامية,2025-07-11T18:26:58.250495,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",11209,611209,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=611209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6345,112.5809,111.8792,109.7375,109.2738,107.3961,2025-07-11T22:32:29.846805,نعم,,سنوات,FG+PH,المدرسة العليا لعلوم و تكنولوجيات التصميم,تونس,الاجازة في تصميم الصورة,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:26:57.949032,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",20510,520510,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=520510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.015,89.0722,91.325,93.0501,87.3883,2025-07-11T22:32:33.861197,نعم,,سنوات,FG+SP,كلية العلوم ببنزرت,بنزرت,الإجازة في علوم الأرض,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:26:58.058569,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10518,310518,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.11,167.0783,179.6333,178.1183,175.3183,171.6267,2025-07-11T22:32:37.950681,نعم,,سنوات,FG+(M+SP+Info)/3,كلية العلوم بتونس,تونس,مرحلة تحضيرية مندمجة,جامعة تونس المنار,,03,جامعة تونس المنار
,9,رياضة,2025-07-11T18:26:57.951056,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10121,910121,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=910121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.345,149.465,169.23,151.18,172.835,174.87,2025-07-11T22:32:41.910276,نعم,,سنوات,FG+PH,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في علم النـفـــس,جامعة تونس,,01,جامعة تونس
,6,علوم الإعلامية,2025-07-11T18:26:58.073873,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",14311,614311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=614311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.6578,149.0885,179.9071,182.2371,184.8051,184.2754,2025-07-11T22:32:45.979141,نعم,,سنوات,FG+(M+Algo)/2,معهد الدراسات العليا التجارية بقرطاج,تونس,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:26:58.231555,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.761194,,"العنوان :
الهاتف :",10164,310164,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310164,0.0,0.0,98.45,94.725,110.825,0.0,0.0,0.0,79.9817,82.5537,74.8486,76.9685,87.2815,90.6852,2025-07-11T22:32:50.517556,نعم,,سنوات,FG+(M+Info)/2,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الاجازة في الجيوماتيك والتهيئة,جامعة تونس,,01,جامعة تونس
